category,slug,name,brand,affiliateLink,file_path
mice,flickshot-one-pro-small-fingertip,Flickshot One Pro Small Fingertip,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-one-pro-small-fingertip.yaml
mice,flickshot-one-pro-small-fingertip-lhd,Flickshot One Pro Small Fingertip LHD,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-one-pro-small-fingertip-lhd.yaml
mice,flickshot-one-pro-small-lhd,Flickshot One Pro Small LHD,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-one-pro-small-lhd.yaml
mice,flickshot-wavo,Flickshot Wavo,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-wavo.yaml
mice,flickshot-wavo-pro,Flickshot Wavo Pro,Flickshot,,/home/user/quakesettings/src/content/mice/flickshot-wavo-pro.yaml
mice,g-wolves-hsk-pro-4k,G-Wolves HSK Pro 4K,G-Wolves,,/home/user/quakesettings/src/content/mice/g-wolves-hsk-pro-4k.yaml
mice,g-wolves-hsk-pro-v2-8k,G-Wolves HSK Pro V2 8K,G-Wolves,,/home/user/quakesettings/src/content/mice/g-wolves-hsk-pro-v2-8k.yaml
mice,g-wolves-lycan-8k,G-Wolves LYCAN 8K,G-Wolves,,/home/user/quakesettings/src/content/mice/g-wolves-lycan-8k.yaml
mice,glorious-model-d-2,Glorious Model D 2,Glorious,https://www.amazon.com/dp/B0842CCWSG?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-d-2.yaml
mice,glorious-model-d3,Glorious Model D3,Glorious,https://www.amazon.com/dp/B0842CCWSG?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-d3.yaml
mice,glorious-model-d3-wired,Glorious Model D3 Wired,Glorious,https://www.amazon.com/dp/B0842CCWSG?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-d3-wired.yaml
mice,glorious-model-o,Glorious Model O,Glorious,https://www.amazon.com/dp/B07MGDRBBF?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-o.yaml
mice,glorious-model-o-2,Glorious Model O 2,Glorious,https://www.amazon.com/dp/B07MGDRBBF?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-o-2.yaml
mice,glorious-model-o3,Glorious Model O3,Glorious,https://www.amazon.com/dp/B07MGDRBBF?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-o3.yaml
mice,glorious-model-o3-wired,Glorious Model O3 Wired,Glorious,https://www.amazon.com/dp/B07MGDRBBF?tag=prosettings-20,/home/user/quakesettings/src/content/mice/glorious-model-o3-wired.yaml
mice,hator-pulsar-3,Hator Pulsar 3,Hator,,/home/user/quakesettings/src/content/mice/hator-pulsar-3.yaml
mice,hator-pulsar-3-pro,Hator Pulsar 3 Pro,Hator,,/home/user/quakesettings/src/content/mice/hator-pulsar-3-pro.yaml
mice,hator-pulsar-3-ultra,Hator Pulsar 3 Ultra,Hator,,/home/user/quakesettings/src/content/mice/hator-pulsar-3-ultra.yaml
mice,hator-pulsar-3-wireless,Hator Pulsar 3 Wireless,Hator,,/home/user/quakesettings/src/content/mice/hator-pulsar-3-wireless.yaml
mice,hator-quasar-3-ultra,Hator Quasar 3 Ultra,Hator,,/home/user/quakesettings/src/content/mice/hator-quasar-3-ultra.yaml
mice,hator-quasar-3-wireless,Hator Quasar 3 Wireless,Hator,,/home/user/quakesettings/src/content/mice/hator-quasar-3-wireless.yaml
mice,home-of-victory-mouse2,Home of Victory Mouse2,Home of Victory,,/home/user/quakesettings/src/content/mice/home-of-victory-mouse2.yaml
mice,hyperx-pulsefire-core,HyperX Pulsefire Core,HyperX,,/home/user/quakesettings/src/content/mice/hyperx-pulsefire-core.yaml
mice,hyperx-pulsefire-haste-2-wired,HyperX Pulsefire Haste 2 Wired,HyperX,,/home/user/quakesettings/src/content/mice/hyperx-pulsefire-haste-2-wired.yaml
mice,hyperx-pulsefire-haste-2-wireless,HyperX Pulsefire Haste 2 Wireless,HyperX,,/home/user/quakesettings/src/content/mice/hyperx-pulsefire-haste-2-wireless.yaml
mice,inphic-in10p,INPHIC IN10P,INPHIC,,/home/user/quakesettings/src/content/mice/inphic-in10p.yaml
mice,ipi-qi-pro,IPI Qi Pro,IPI,,/home/user/quakesettings/src/content/mice/ipi-qi-pro.yaml
mice,irok-he6,IROK HE6,IROK,,/home/user/quakesettings/src/content/mice/irok-he6.yaml
mice,jamesdonkey-rsr7,JamesDonkey RSR7,JamesDonkey,,/home/user/quakesettings/src/content/mice/jamesdonkey-rsr7.yaml
mice,jamesdonkey-rsr7-ultra,JamesDonkey RSR7 Ultra,JamesDonkey,,/home/user/quakesettings/src/content/mice/jamesdonkey-rsr7-ultra.yaml
mice,jamesdonkey-rsr7s,JamesDonkey RSR7S,JamesDonkey,,/home/user/quakesettings/src/content/mice/jamesdonkey-rsr7s.yaml
mice,keychron-bm22,Keychron BM22,Keychron,,/home/user/quakesettings/src/content/mice/keychron-bm22.yaml
mice,keychron-bm24,Keychron BM24,Keychron,,/home/user/quakesettings/src/content/mice/keychron-bm24.yaml
mice,keychron-bm25,Keychron BM25,Keychron,,/home/user/quakesettings/src/content/mice/keychron-bm25.yaml
mice,keychron-m3,Keychron M3,Keychron,,/home/user/quakesettings/src/content/mice/keychron-m3.yaml
mice,kreo-anzu,Kreo Anzu,Kreo,,/home/user/quakesettings/src/content/mice/kreo-anzu.yaml
mice,kreo-chimera-v2,Kreo Chimera v2,Kreo,,/home/user/quakesettings/src/content/mice/kreo-chimera-v2.yaml
mice,kreo-harpy,Kreo Harpy,Kreo,,/home/user/quakesettings/src/content/mice/kreo-harpy.yaml
mice,kreo-hawk,Kreo Hawk,Kreo,,/home/user/quakesettings/src/content/mice/kreo-hawk.yaml
mice,kreo-ikarus,Kreo Ikarus,Kreo,,/home/user/quakesettings/src/content/mice/kreo-ikarus.yaml
mice,kysona-vela-se,Kysona Vela SE,Kysona,,/home/user/quakesettings/src/content/mice/kysona-vela-se.yaml
mice,lamzu-atlantis,Lamzu Atlantis,Lamzu,https://www.amazon.com/dp/B0BQ4FKGB9?tag=prosettings-20,/home/user/quakesettings/src/content/mice/lamzu-atlantis.yaml
mice,lamzu-atlantis-mini,Lamzu Atlantis Mini,Lamzu,https://www.amazon.com/dp/B0BQ4FKGB9?tag=prosettings-20,/home/user/quakesettings/src/content/mice/lamzu-atlantis-mini.yaml
mice,lamzu-maya-x,Lamzu Maya X,Lamzu,,/home/user/quakesettings/src/content/mice/lamzu-maya-x.yaml
mice,lamzu-thorn,Lamzu Thorn,Lamzu,https://www.amazon.com/dp/B0CCTDPYWM?tag=prosettings-20,/home/user/quakesettings/src/content/mice/lamzu-thorn.yaml
mice,lamzu-thorn-4k,Lamzu Thorn 4K,Lamzu,https://www.amazon.com/dp/B0CCTDPYWM?tag=prosettings-20,/home/user/quakesettings/src/content/mice/lamzu-thorn-4k.yaml
mice,lethal-gaming-gear-la-1,Lethal Gaming Gear LA-1,Lethal Gaming Gear,,/home/user/quakesettings/src/content/mice/lethal-gaming-gear-la-1.yaml
mice,logitech-g-pro,Logitech G Pro,Logitech,https://www.amazon.com/dp/B087LXCTFJ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g-pro.yaml
mice,g-pro-wireless,Logitech G Pro Wireless,Logitech,,/home/user/quakesettings/src/content/mice/g-pro-wireless.yaml
mice,logitech-g-pro-wireless,Logitech G Pro Wireless,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g-pro-wireless.yaml
mice,g-pro-superlight,Logitech G Pro X Superlight,Logitech,https://www.amazon.com/dp/B087LXCTFJ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/g-pro-superlight.yaml
mice,logitech-g-pro-x-superlight,Logitech G Pro X Superlight,Logitech,https://www.amazon.com/dp/B087LXCTFJ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g-pro-x-superlight.yaml
mice,logitech-g-pro-x-superlight-ii,Logitech G Pro X Superlight 2,Logitech,https://www.amazon.com/dp/B087LXCTFJ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g-pro-x-superlight-ii.yaml
mice,logitech-g-pro-x-superlight-2c,Logitech G Pro X Superlight 2c,Logitech,https://www.amazon.com/dp/B087LXCTFJ?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g-pro-x-superlight-2c.yaml
mice,logitech-g-pro-x2-superstrike,Logitech G Pro X2 Superstrike,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g-pro-x2-superstrike.yaml
mice,logitech-g102-lightsync,Logitech G102 Lightsync,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g102-lightsync.yaml
mice,logitech-g203-lightsync,Logitech G203 Lightsync,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g203-lightsync.yaml
mice,logitech-g302,Logitech G302,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g302.yaml
mice,logitech-g304-lightspeed,Logitech G304 Lightspeed,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g304-lightspeed.yaml
mice,logitech-g304-x-lightspeed,Logitech G304 X Lightspeed,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g304-x-lightspeed.yaml
mice,logitech-g305-lightspeed,Logitech G305 Lightspeed,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g305-lightspeed.yaml
mice,logitech-g309-lightspeed,Logitech G309 Lightspeed,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g309-lightspeed.yaml
mice,logitech-g402-hyperion-fury,Logitech G402 Hyperion Fury,Logitech,,/home/user/quakesettings/src/content/mice/logitech-g402-hyperion-fury.yaml
mice,logitech-g502-x-plus,Logitech G502 X Plus,Logitech,https://www.amazon.com/dp/B0B174VY84?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g502-x-plus.yaml
mice,logitech-mx-master-4,Logitech MX Master 4,Logitech,,/home/user/quakesettings/src/content/mice/logitech-mx-master-4.yaml
mice,logitech-g-pro-x-superlight-2,Lozer G Pro X Superlight 2,Logitech,https://www.amazon.com/dp/B0CGXCV5LL?tag=prosettings-20,/home/user/quakesettings/src/content/mice/logitech-g-pro-x-superlight-2.yaml
mice,lunafury-luna33,LunaFury LUNA33,LunaFury,,/home/user/quakesettings/src/content/mice/lunafury-luna33.yaml
mice,lunafury-type33,LunaFury TYPE33,LunaFury,,/home/user/quakesettings/src/content/mice/lunafury-type33.yaml
mice,lunafury-type77,LunaFury TYPE77,LunaFury,,/home/user/quakesettings/src/content/mice/lunafury-type77.yaml
mice,mad-catz-r-a-t-dws,Mad Catz R.A.T. DWS,Mad Catz,,/home/user/quakesettings/src/content/mice/mad-catz-r-a-t-dws.yaml
mice,mambasnake-m2,MAMBASNAKE M2,MAMBASNAKE,,/home/user/quakesettings/src/content/mice/mambasnake-m2.yaml
mice,mchose-a5-v3,MCHOSE A5 V3,MCHOSE,,/home/user/quakesettings/src/content/mice/mchose-a5-v3.yaml
mice,mchose-a7-ultra-re,MCHOSE A7 Ultra RE,MCHOSE,,/home/user/quakesettings/src/content/mice/mchose-a7-ultra-re.yaml
mice,mchose-a7-v2-pro,MCHOSE A7 V2 Pro,MCHOSE,,/home/user/quakesettings/src/content/mice/mchose-a7-v2-pro.yaml
mice,mchose-a7-v2-ultra,MCHOSE A7 V2 Ultra,MCHOSE,,/home/user/quakesettings/src/content/mice/mchose-a7-v2-ultra.yaml
mice,melgeek-horus,MelGeek Horus,MelGeek,,/home/user/quakesettings/src/content/mice/melgeek-horus.yaml
mice,microsoft-intellimouse-optical-1-1a,Microsoft IntelliMouse Optical 1.1a,Microsoft,,/home/user/quakesettings/src/content/mice/microsoft-intellimouse-optical-1-1a.yaml
mice,mountain-makalu-67,Mountain Makalu 67,Mountain,,/home/user/quakesettings/src/content/mice/mountain-makalu-67.yaml
mice,ninjutso-sora,Ninjutso Sora,Ninjutso,,/home/user/quakesettings/src/content/mice/ninjutso-sora.yaml
mice,ninjutso-sora-v2,Ninjutso Sora V2,Ninjutso,,/home/user/quakesettings/src/content/mice/ninjutso-sora-v2.yaml
mice,orbital-pathfinder-aah-000,Orbital Pathfinder AAH-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-aah-000.yaml
mice,orbital-pathfinder-aah-222,Orbital Pathfinder AAH-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-aah-222.yaml
mice,orbital-pathfinder-awl-000,Orbital Pathfinder AWL-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-awl-000.yaml
mice,orbital-pathfinder-awl-222,Orbital Pathfinder AWL-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-awl-222.yaml
mice,orbital-pathfinder-cch-000,Orbital Pathfinder CCH-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-cch-000.yaml
mice,orbital-pathfinder-cch-222,Orbital Pathfinder CCH-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-cch-222.yaml
mice,orbital-pathfinder-lrr-000,Orbital Pathfinder LRR-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-lrr-000.yaml
mice,orbital-pathfinder-lrr-222,Orbital Pathfinder LRR-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-lrr-222.yaml
mice,orbital-pathfinder-lxr-000,Orbital Pathfinder LXR-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-lxr-000.yaml
mice,orbital-pathfinder-lxr-222,Orbital Pathfinder LXR-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-lxr-222.yaml
mice,orbital-pathfinder-ppm-000,Orbital Pathfinder PPM-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-ppm-000.yaml
mice,orbital-pathfinder-ppm-222,Orbital Pathfinder PPM-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-ppm-222.yaml
mice,orbital-pathfinder-psm-000,Orbital Pathfinder PSM-000,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-psm-000.yaml
mice,orbital-pathfinder-psm-222,Orbital Pathfinder PSM-222,Orbital,,/home/user/quakesettings/src/content/mice/orbital-pathfinder-psm-222.yaml
mice,pmm-pulse,PMM PULSE,PMM,,/home/user/quakesettings/src/content/mice/pmm-pulse.yaml
mice,pmm-pulse-w,PMM PULSE W,PMM,,/home/user/quakesettings/src/content/mice/pmm-pulse-w.yaml
mice,press-play-atlas,Press Play ATLAS,Press Play,,/home/user/quakesettings/src/content/mice/press-play-atlas.yaml
mice,press-play-icarus-v2-mini,Press Play Icarus V2 Mini,Press Play,,/home/user/quakesettings/src/content/mice/press-play-icarus-v2-mini.yaml
mice,press-play-iris,Press Play IRIS,Press Play,,/home/user/quakesettings/src/content/mice/press-play-iris.yaml
mice,press-play-nova-ergo,Press Play Nova Ergo,Press Play,,/home/user/quakesettings/src/content/mice/press-play-nova-ergo.yaml
mice,press-play-spirit,Press Play SPIRIT,Press Play,,/home/user/quakesettings/src/content/mice/press-play-spirit.yaml
mice,press-play-spirit-pro,Press Play SPIRIT Pro,Press Play,,/home/user/quakesettings/src/content/mice/press-play-spirit-pro.yaml
mice,project-w-opus,Project W Opus,Project W,,/home/user/quakesettings/src/content/mice/project-w-opus.yaml
mice,pulsar-feinmann-f01,Pulsar Feinmann F01,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-feinmann-f01.yaml
mice,pulsar-vspo,Pulsar VSPO,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-vspo.yaml
mice,pulsar-x2,Pulsar X2,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2.yaml
mice,pulsar-x2-crazylight-medium,Pulsar X2 CrazyLight Medium,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2-crazylight-medium.yaml
mice,pulsar-x2-mini,Pulsar X2 Mini,Pulsar,https://www.amazon.com/dp/B0BS1CTL6Z?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2-mini.yaml
mice,pulsar-x2h-crazylight-medium,Pulsar X2H CrazyLight Medium,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2h-crazylight-medium.yaml
mice,pulsar-x2h-crazylight-mini,Pulsar X2H CrazyLight Mini,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2h-crazylight-mini.yaml
mice,pulsar-x2v2,Pulsar X2V2,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2v2.yaml
mice,pulsar-x2v2-mini,Pulsar X2V2 Mini,Pulsar,https://www.amazon.com/dp/B0BS1DZ7JD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-x2v2-mini.yaml
mice,pulsar-x3-crazylight-mini,Pulsar X3 CrazyLight Mini,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-x3-crazylight-mini.yaml
mice,pulsar-x3-lhd-crazylight-mini,Pulsar X3 LHD CrazyLight Mini,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-x3-lhd-crazylight-mini.yaml
mice,pulsar-xlite-crazylight-medium,Pulsar Xlite CrazyLight Medium,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-xlite-crazylight-medium.yaml
mice,pulsar-xlite-v3-medium,Pulsar Xlite V3 Medium,Pulsar,https://www.amazon.com/dp/B0D75BPG4P?tag=prosettings-20,/home/user/quakesettings/src/content/mice/pulsar-xlite-v3-medium.yaml
mice,pulsar-xlite-wireless,Pulsar Xlite Wireless,Pulsar,,/home/user/quakesettings/src/content/mice/pulsar-xlite-wireless.yaml
mice,rapoo-vt0-gen-2,Rapoo VT0 Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt0-gen-2.yaml
mice,rapoo-vt0-max-gen-2,Rapoo VT0 Max Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt0-max-gen-2.yaml
mice,rapoo-vt1-gen-2,Rapoo VT1 Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt1-gen-2.yaml
mice,rapoo-vt1-max-gen-2,Rapoo VT1 Max Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt1-max-gen-2.yaml
mice,rapoo-vt9-gen-2,Rapoo VT9 Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt9-gen-2.yaml
mice,rapoo-vt9-max-gen-2,Rapoo VT9 Max Gen-2,Rapoo,,/home/user/quakesettings/src/content/mice/rapoo-vt9-max-gen-2.yaml
mice,rawm-leviathan-v4,RAWM Leviathan V4,RAWM,,/home/user/quakesettings/src/content/mice/rawm-leviathan-v4.yaml
mice,razer-basilisk-v3-pro,Razer Basilisk V3 Pro,Razer,,/home/user/quakesettings/src/content/mice/razer-basilisk-v3-pro.yaml
mice,razer-cobra-pro,Razer Cobra Pro,Razer,,/home/user/quakesettings/src/content/mice/razer-cobra-pro.yaml
mice,razer-deathadder-essential,Razer DeathAdder Essential,Razer,,/home/user/quakesettings/src/content/mice/razer-deathadder-essential.yaml
mice,razer-deathadder-v2,Razer DeathAdder V2,Razer,https://www.amazon.com/dp/B082G5BDNC?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-deathadder-v2.yaml
mice,razer-deathadder-v2-mini,Razer DeathAdder V2 Mini,Razer,https://www.amazon.com/dp/B08FQMBYH5?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-deathadder-v2-mini.yaml
mice,deathadder-v3,Razer DeathAdder V3,Razer,https://www.amazon.com/dp/B0BNX3N8V8?tag=prosettings-20,/home/user/quakesettings/src/content/mice/deathadder-v3.yaml
mice,razer-deathadder-v3,Razer DeathAdder V3,Razer,https://www.amazon.com/dp/B0BNX3N8V8?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-deathadder-v3.yaml
mice,razer-deathadder-v3-pro,Razer DeathAdder V3 Pro,Razer,https://www.amazon.com/dp/B0B6LBFY8P?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-deathadder-v3-pro.yaml
mice,razer-deathadder-v4-pro,Razer DeathAdder V4 Pro,Razer,,/home/user/quakesettings/src/content/mice/razer-deathadder-v4-pro.yaml
mice,razer-hello-kitty-viper-mini,Razer Hello Kitty Viper Mini,Razer,,/home/user/quakesettings/src/content/mice/razer-hello-kitty-viper-mini.yaml
mice,razer-viper-8khz,Razer Viper 8KHz,Razer,https://www.amazon.com/dp/B07TTC2MJG?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-viper-8khz.yaml
mice,razer-viper-mini,Razer Viper Mini,Razer,https://www.amazon.com/dp/B084RPZD6T?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-viper-mini.yaml
mice,razer-viper-v3-hyperspeed,Razer Viper V3 HyperSpeed,Razer,https://www.amazon.com/dp/B07TTC2MJG?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-viper-v3-hyperspeed.yaml
mice,razer-viper-v3-pro,Razer Viper V3 Pro,Razer,https://www.amazon.com/dp/B0CXY4MZ5C?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-viper-v3-pro.yaml
mice,viper-v3-pro,Razer Viper V3 Pro,Razer,https://www.amazon.com/dp/B0CXY4MZ5C?tag=prosettings-20,/home/user/quakesettings/src/content/mice/viper-v3-pro.yaml
mice,razer-viper-v3-pro-se,Razer Viper V3 Pro SE,Razer,https://www.amazon.com/dp/B0CXY4MZ5C?tag=prosettings-20,/home/user/quakesettings/src/content/mice/razer-viper-v3-pro-se.yaml
mice,redragon-m617-lit,Redragon M617 LIT,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m617-lit.yaml
mice,redragon-m618-lit,Redragon M618 LIT,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m618-lit.yaml
mice,redragon-m618-wired,Redragon M618 Wired,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m618-wired.yaml
mice,redragon-m725,Redragon M725,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m725.yaml
mice,redragon-m818-std,Redragon M818-STD,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m818-std.yaml
mice,redragon-m995-lit,Redragon M995 LIT,Redragon,,/home/user/quakesettings/src/content/mice/redragon-m995-lit.yaml
mice,roccat-burst-pro-air,Roccat Burst Pro Air,Roccat,,/home/user/quakesettings/src/content/mice/roccat-burst-pro-air.yaml
mice,roccat-kone-pro-air,Roccat Kone Pro Air,Roccat,,/home/user/quakesettings/src/content/mice/roccat-kone-pro-air.yaml
mice,steelseries-aerox-5-wireless,SteelSeries Aerox 5 Wireless,SteelSeries,https://www.amazon.com/dp/B09V1KCHC4?tag=prosettings-20,/home/user/quakesettings/src/content/mice/steelseries-aerox-5-wireless.yaml
mice,steelseries-prime-wireless,SteelSeries Prime Wireless,SteelSeries,https://www.amazon.com/dp/B095XXJLB8?tag=prosettings-20,/home/user/quakesettings/src/content/mice/steelseries-prime-wireless.yaml
mice,thunderobot-mlx,ThundeRobot MLX,ThundeRobot,,/home/user/quakesettings/src/content/mice/thunderobot-mlx.yaml
mice,turtle-beach-burst-ii-pro,Turtle Beach Burst II Pro,Turtle Beach,,/home/user/quakesettings/src/content/mice/turtle-beach-burst-ii-pro.yaml
mice,valkyrie-vk-m3,Valkyrie VK M3,Valkyrie,,/home/user/quakesettings/src/content/mice/valkyrie-vk-m3.yaml
mice,valkyrie-vk-m3-lite,Valkyrie VK M3 Lite,Valkyrie,,/home/user/quakesettings/src/content/mice/valkyrie-vk-m3-lite.yaml
mice,valkyrie-vk-m3-pro,Valkyrie VK M3 Pro,Valkyrie,,/home/user/quakesettings/src/content/mice/valkyrie-vk-m3-pro.yaml
mice,vaxee-np-01s-wireless,VAXEE NP-01S Wireless,VAXEE,https://www.amazon.com/dp/B08T1HLNSR?tag=prosettings-20,/home/user/quakesettings/src/content/mice/vaxee-np-01s-wireless.yaml
mice,vaxee-xe-wireless,VAXEE XE Wireless,VAXEE,,/home/user/quakesettings/src/content/mice/vaxee-xe-wireless.yaml
mice,vgn-dragonfly-3-master,VGN Dragonfly 3 Master+,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-3-master.yaml
mice,vgn-dragonfly-3-pro,VGN Dragonfly 3 Pro,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-3-pro.yaml
mice,vgn-dragonfly-3-pro-max,VGN Dragonfly 3 Pro Max,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-3-pro-max.yaml
mice,vgn-dragonfly-3-se,VGN Dragonfly 3 SE,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-3-se.yaml
mice,vgn-dragonfly-f1,VGN Dragonfly F1,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-f1.yaml
mice,vgn-dragonfly-f1-se,VGN Dragonfly F1 SE,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-f1-se.yaml
mice,vgn-dragonfly-f2-master,VGN Dragonfly F2 Master+,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-f2-master.yaml
mice,vgn-dragonfly-king,VGN Dragonfly King,VGN,,/home/user/quakesettings/src/content/mice/vgn-dragonfly-king.yaml
mice,vgn-y2-master,VGN Y2 Master+,VGN,,/home/user/quakesettings/src/content/mice/vgn-y2-master.yaml
mice,vgn-y2-pro-max,VGN Y2 Pro Max,VGN,,/home/user/quakesettings/src/content/mice/vgn-y2-pro-max.yaml
mice,vortexseries-ignix-f1,VortexSeries IGNIX F1,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f1.yaml
mice,vortexseries-ignix-f1-pro,VortexSeries IGNIX F1 Pro,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f1-pro.yaml
mice,vortexseries-ignix-f3,VortexSeries IGNIX F3,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f3.yaml
mice,vortexseries-ignix-f3-pro,VortexSeries IGNIX F3 Pro,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f3-pro.yaml
mice,vortexseries-ignix-f5,VortexSeries IGNIX F5,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f5.yaml
mice,vortexseries-ignix-f5-pro,VortexSeries IGNIX F5 Pro,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f5-pro.yaml
mice,vortexseries-ignix-f7,VortexSeries IGNIX F7,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f7.yaml
mice,vortexseries-ignix-f7-pro,VortexSeries IGNIX F7 Pro,VortexSeries,,/home/user/quakesettings/src/content/mice/vortexseries-ignix-f7-pro.yaml
mice,vxe-r1-pro,VXE R1 Pro,VXE,,/home/user/quakesettings/src/content/mice/vxe-r1-pro.yaml
mice,vxe-r1-s,VXE R1 S,VXE,,/home/user/quakesettings/src/content/mice/vxe-r1-s.yaml
mice,waizowl-cloud-ultra,Waizowl Cloud Ultra,Waizowl,,/home/user/quakesettings/src/content/mice/waizowl-cloud-ultra.yaml
mice,wlmouse-beast-x,WLMouse Beast X,WLMouse,,/home/user/quakesettings/src/content/mice/wlmouse-beast-x.yaml
mice,wlmouse-beast-x-max,WLMouse Beast X Max,WLMouse,,/home/user/quakesettings/src/content/mice/wlmouse-beast-x-max.yaml
mice,wlmouse-huan,WLMOUSE Huan,WLMOUSE,,/home/user/quakesettings/src/content/mice/wlmouse-huan.yaml
